bic_8,bic,bank
PANUIDJ1,PANUIDJ1XXX,PT PANIN SEKURITAS
PARIIDJ1,PARIIDJ1XXX,"PARAMOUNT INDOSEKURITAS, PT"
PBPEIDJ1,PBPEIDJ1XXX,BNP PRIME EAST PT
PDJBIDJA,PDJBIDJAXXX,"PT. BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN, TBK"
PDJGIDJA,PDJGIDJAXXX,PT. BANK PEMBANGUNAN DAERAH JAWA TENGAH (PT. BANK BPD JATENG)
PDKSIDBB,PDKSIDBBXXX,PT BANK PEMBANGUNAN DAERAH KALIMANTAN SELATAN (PERSERODA)
PDKTIDJA,PDKTIDJAXXX,PT. BANK PEMBANGUNAN DAERAH KALIMANTAN TIMUR DAN KALIMANTAN UTARA
PDNTIDJA,PDNTIDJAXXX,PT BANK PEMBANGUNAN DAERAH NUSA TENGGARA TIMUR
PDRIIDJA,PDRIIDJAXXX,PT BANK RIAU KEPRI SYARIAH (PERSERODA)
PDSBIDSP,PDSBIDSPXXX,PT. BANK NAGARI
PDSUIDSA,PDSUIDSAXXX,PT. BANK SUMUT
PDWSIDJA,PDWSIDJAXXX,PT BANK SULSELBAR
PEKUIDL1,PEKUIDL1XXX,PARAMITRA ALFA SEKURITAS
PHSPIDJ1,PHSPIDJ1XXX,PT. PHILLIP SECURITIES INDONESIA
PINBIDJA,PINBIDJAXXX,PT PAN INDONESIA BANK LTD
PNBSIDJA,PNBSIDJAXXX,"PT BANK PANIN DUBAI SYARIAH, TBK"
POIDIDJ1,POIDIDJ1XXX,POS INDONESIA
PRSIIDJ1,PRSIIDJ1XXX,"BT PRIMA SECURITIES IND., PT"
PTACIDJ1,PTACIDJ1XXX,PT ABACUS CAPITAL INDONESIA
RAMDIDJ1,RAMDIDJ1XXX,PT RHB ASSET MANAGEMENT INDONESIA
REDMIDJ1,REDMIDJ1XXX,"REDIALINDO MANDIRI, PT"
REKSIDJ1,REKSIDJ1XXX,PT BAHANA SEKURITAS
RHUSIDJ1,RHUSIDJ1XXX,RASHID HUSSAIN SECURITIES PT
SAHMIDJA,SAHMIDJAXXX,PT BANK SAHABAT SAMPOERNA
SAKIIDJ1,SAKIIDJ1XXX,PT SAMUEL SEKURITAS INDONESIA
SATSIDJ1,SATSIDJ1XXX,PT EFICORP SEKURITAS
SBIDIDJA,SBIDIDJAXXX,PT. BANK SBI INDONESIA
SBJKIDJA,SBJKIDJAXXX,"PT. BANK SINARMAS, TBK"
SBWNIDJ1,SBWNIDJ1XXX,PT UBS SECURITIES INDONESIA
SCBLIDJX,SCBLIDJXBDG,STANDARD CHARTERED BANK
SCBLIDJX,SCBLIDJXIDX,STANDARD CHARTERED BANK
SCBLIDJX,SCBLIDJXMDN,STANDARD CHARTERED BANK
SCBLIDJX,SCBLIDJXSBY,STANDARD CHARTERED BANK
SCBLIDJX,SCBLIDJXSMG,STANDARD CHARTERED BANK
SCBLIDJX,SCBLIDJXXXX,STANDARD CHARTERED BANK
SEIIIDJ1,SEIIIDJ1XXX,"SEKURITAS INDOPASIFIC INV., PT"
SEIPIDJ1,SEIPIDJ1XXX,"SEKURITAS INDO PASIFIK INVESTASI,PT"
SEMAIDJ1,SEMAIDJ1XXX,PT MAKINDO SECURITIES
SEMIIDJ1,SEMIIDJ1XXX,PT SEMESTA INDOVEST SEKURITAS
SHBKIDJA,SHBKIDJAXXX,PT. BANK SHINHAN INDONESIA
SIMDIDJ1,SIMDIDJ1XXX,PT SCHRODER INVESTMENT MANAGEMENT INDONESIA
SINKIDJ1,SINKIDJ1XXX,PT SINARMAS SEKURITAS
SLFIIDJ1,SLFIIDJ1XXX,PT. SUN LIFE FINANCIAL INDONESIA
SLISIDJ1,SLISIDJ1XXX,PT SUN LIFE INDONESIA SERVICES
SSPIIDJA,SSPIIDJAXXX,PT. BANK SEABANK INDONESIA
STCIIDJ1,STCIIDJ1XXX,STANDARD CHARTERED BANK
SUCGIDJ1,SUCGIDJ10JD,PT SUCOR SEKURITAS
SUCGIDJ1,SUCGIDJ1XXX,PT SUCOR SEKURITAS
SUNIIDJA,SUNIIDJAXXX,PT BANK SMBC INDONESIA TBK
SUPEIDJ1,SUPEIDJ1XXX,SUPRA SECURINVEST
SURAIDJ1,SURAIDJ1XXX,SURABAYA ARTHASELARAS
SWABIDJ1,SWABIDJ1XXX,BANK SWAGUNA
SYJBIDJA,SYJBIDJAXXX,PT BANK JABAR BANTEN SYARIAH
TASMIDJ1,TASMIDJ1XXX,TATA SEKURITAS MAJU
TRAEIDJ1,TRAEIDJ1XXX,PT OCBC SEKURITAS INDONESIA
TRSEIDJ1,TRSEIDJ1XXX,PT DBS VICKERS SEKURITAS INDONESIA
TRSSIDJ1,TRSSIDJ1XXX,PT TRIMEGAH SECURITIES TBK
UKHEIDJ1,UKHEIDJ1XXX,"UOB KAY HIAN SECURITIES, PT"
VESNIDJ2,VESNIDJ2XXX,PT VERDHANA SEKURITAS INDONESIA
WIKEIDJ1,WIKEIDJ1XXX,"BANK CHINA CONSTRUCTION BANK INDONESIA, PT TBK"
WJCAIDJ1,WJCAIDJ1XXX,"HSBC SECURITIES INDONESIA, PT"
XBBJIDJ1,XBBJIDJ1XXX,BURSA BERJANGKA JAKARTA (JAKARTA FUTURES EXCHANGE)
XJKTIDJ1,XJKTIDJ1XXX,JAKARTA STOCK EXCHANGE
XJNBIDJ1,XJNBIDJ1XXX,JAKARTA NEGOTIATED BOARD
