bic_8,bic,bank
CITIBEBX,CITIBEBXCTI,CITIBANK EUROPE PLC BELGIUM BRANCH
CITIBEBX,CITIBEBXSEC,CITIBANK EUROPE PLC BELGIUM BRANCH
CITIBEBX,CITIBEBXXXX,CITIBANK EUROPE PLC BELGIUM BRANCH
CLIQBEB1,CLIQBEB1XXX,BANQUE CENTRALE DE COMPENSATION
CMCIBEB1,CMCIBEB1BTB,CM-CIC BELGIUM
CMCIBEB1,CMCIBEB1CIC,CM-CIC BELGIUM
CMCIBEB1,CMCIBEB1XXX,CM-CIC BELGIUM
CPHBBE75,CPHBBE75TG2,CPH BANQUE
CPHBBE75,CPHBBE75XXX,CPH BANQUE
CRARBE21,CRARBE21XXX,N.V. CREDITMAR
CREGBEBB,CREGBEBBNBB,CBC BANQUE S.A.
CREGBEBB,CREGBEBBTGT,CBC BANQUE S.A.
CREGBEBB,CREGBEBBXXX,CBC BANQUE S.A.
CREOBEB1,CREOBEB1XXX,CREDIMO N.V.
CRLYBEBB,CRLYBEBBTG2,CREDIT AGRICOLE CIB
CRLYBEBB,CRLYBEBBXXX,CREDIT AGRICOLE CIB
CTBKBEBX,CTBKBEBXTGT,BEOBANK NV/SA
CTBKBEBX,CTBKBEBXXXX,BEOBANK NV/SA
DAVRBE81,DAVRBE81XXX,DAVENPORT VERMOGENSBEHEER
DBUCBE91,DBUCBE91XXX,DE BUCK EN CIE N.V.
DEGRBEBB,DEGRBEBBTG2,BANQUE DEGROOF PETERCAM SA/NV
DEGRBEBB,DEGRBEBBXXX,BANQUE DEGROOF PETERCAM SA/NV
DEGRBEBG,DEGRBEBGXXX,BANQUE DEGROOF PETERCAM SA/NV
DELEBE22,DELEBE22NRA,DELEN PRIVATE BANK
DELEBE22,DELEBE22THE,DELEN PRIVATE BANK
DELEBE22,DELEBE22XXX,DELEN PRIVATE BANK
DELNBEB1,DELNBEB1XXX,"DELANDE ET CIE, SCS"
DEUTBEBE,DEUTBEBEUNP,DEUTSCHE BANK AG
DEUTBEBE,DEUTBEBEXXX,DEUTSCHE BANK AG
DIERBE21,DIERBE21XXX,DIERICKX LEYS EN CIE N.V.
DIGEBEB2,DIGEBEB2XXX,DIGITEAL
DLLUBE22,DLLUBE22XXX,DELEN PRIVATE BANK LUXEMBOURG - BELGIAN BRANCH
DMULBEB1,DMULBEB1XXX,DE MULDER
DNIBBE21,DNIBBE21XXX,"NIBC BANK N.V., BELGIE BRANCH, BRUSSELS"
DPLSBEB2,DPLSBEB2XXX,BANQUE DEGROOF PETERCAM LUXEMBOURG SA SUCCURSALE DE BRUXELLES
DXAMBEBA,DXAMBEBAXXX,CANDRIAM BELGIAN BRANCH
DXAMBEBB,DXAMBEBBXXX,CANDRIAM BELGIAN BRANCH
DXFSBEBB,DXFSBEBBFAD,"CACEIS BANK, BELGIUM BRANCH"
DXFSBEBB,DXFSBEBBSHS,"CACEIS BANK, BELGIUM BRANCH"
DXFSBEBB,DXFSBEBBXXX,"CACEIS BANK, BELGIUM BRANCH"
EBACBEBB,EBACBEBBXXX,S.W.I.F.T. SC
EBAKBEBB,EBAKBEBBELS,S.W.I.F.T. SC
EBAKBEBB,EBAKBEBBXXX,S.W.I.F.T. SC
EBALBEBB,EBALBEBBXXX,S.W.I.F.T. SC
EBATBEBB,EBATBEBBXXX,S.W.I.F.T. SC
EBAXBEBB,EBAXBEBBCGS,S.W.I.F.T. SC
EBAXBEBB,EBAXBEBBXXX,S.W.I.F.T. SC
EBPBBEB1,EBPBBEB1XXX,EBURY PARTNERS BELGIUM N.V.
EBPBBEBB,EBPBBEBBXXX,EBURY PARTNERS BELGIUM N.V.
ECLGBEBB,ECLGBEBBXXX,EUROCLEAR SA/NV
ECMSBEBB,ECMSBEBBCAP,BANQUE NATIONALE DE BELGIQUE
ECMSBEBB,ECMSBEBBCCB,BANQUE NATIONALE DE BELGIQUE
ECMSBEBB,ECMSBEBBXXX,BANQUE NATIONALE DE BELGIQUE
EDFRBEB1,EDFRBEB1XXX,EDF INVESTISSEMENTS GROUPE
EHATBEBB,EHATBEBBXXX,EULER HERMES S.A. (N.V.)
ELERBEB1,ELERBEB1XXX,ELECTRABEL
ENEIBEB1,ENEIBEB1XXX,ENERGY EUROPE INVEST SCRL
ENIBBEBB,ENIBBEBBXXX,BANQUE ENI S.A.
ENXBBEB1,ENXBBEB1XXX,EURONEXT BRUSSELS
EPBFBEBB,EPBFBEBBXXX,EPBF
EPCEBEBB,EPCEBEBBXXX,CONSEIL EUROPEEN DES PAIEMENTS AISBL
ESESBEBB,ESESBEBBCPE,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBCSD,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBEII,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBESM,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBFDB,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBIAC,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBIAD,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBINT,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBLE1,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBLE2,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBMIG,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBMTI,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBPEN,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBSCC,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBT2X,EUROCLEAR BELGIUM BELGIUM
ESESBEBB,ESESBEBBXXX,EUROCLEAR BELGIUM BELGIUM
ETHVBE44,ETHVBE44XXX,ETHIAS SA
EUALBEB1,EUALBEB1XXX,EUROP ASSISTANCE BELGIUM SA
EUCOBEBB,EUCOBEBBCED,COMMISSION EUROPEENNE (DG XIX/03)
EUCOBEBB,EUCOBEBBDKK,COMMISSION EUROPEENNE (DG XIX/03)
EUCOBEBB,EUCOBEBBEAS,COMMISSION EUROPEENNE (DG XIX/03)
