bic_8,bic,bank
SCCYSARI,SCCYSARIXXX,SECURITIES CLEARING CENTER COMPANY CLOSED JOINT STOCK COMPANY
SDCPSARI,SDCPSARIXXX,SECURITIES DEPOSITORY CENTER COMPANY
SEDPSAJE,SEDPSAJEXXX,SAUDI ECONOMIC AND DEVELOPMENT COMPANY FOR SECURITIES
SFCPSARI,SFCPSARIXXX,SAUDI FRANSI CAPITAL
SFFDSARI,SFFDSARIXXX,THE SAUDI FUND FOR DEVELOPMENT
SHUASAR1,SHUASAR1XXX,SHUAA CAPITAL SAUDI ARABIA
SIBCSARI,SIBCSARISPV,THE SAUDI INVESTMENT BANK
SIBCSARI,SIBCSARIXXX,THE SAUDI INVESTMENT BANK
SICSSARI,SICSSARIXXX,"SICO CAPITAL, CLOSED JOINT STOCK COMPANY"
STCJSARI,STCJSARIXXX,STC BANK (MIXED CLOSED JSC)
TCZBSAJE,TCZBSAJEXXX,T.C. ZIRAAT BANKASI A.S.
TRIQSARI,TRIQSARIXXX,TRADE BANK OF IRAQ - SAUDI ARABIA
TSSMSAR1,TSSMSAR1XXX,THE SAUDI STOCK EXCHANGE (TADAWUL)
UCFSSADA,UCFSSADAXXX,UNITED COMPANY FOR FINANCIAL SERVICES (TAS'HEEL FINANCE)
VIIOSARI,VIIOSARIXXX,VISION BANK - CLOSING JOINT STOCK COMPANY
WGICSADK,WGICSADKXXX,WISAYAH GLOBAL INVESTMENT COMPANY
