bic_8,bic,bank
SCNTTHB1,SCNTTHB1XXX,"SAMSUNG C AND T (THAILAND) CO., LTD"
SECYTHB1,SECYTHB1XXX,MERRILL LYNCH SECURITIES (THAILAND) LIMITED
SEETTHB1,SEETTHB1XXX,"CGS INTERNATIONAL SECURITIES (THAILAND) CO., LTD."
SESPTHB1,SESPTHB1XXX,SEAMICO CAPITAL PUBLIC COMPANY LIMITED
SICOTHBK,SICOTHBKTSD,"SIAM COMMERCIAL BANK PCL., THE"
SICOTHBK,SICOTHBKXXX,"SIAM COMMERCIAL BANK PCL., THE"
SIMETHB1,SIMETHB1XXX,SIME BANK BERHAD
SMBCTHBK,SMBCTHBKXXX,SUMITOMO MITSUI BANKING CORPORATION
SMCRTHB1,SMCRTHB1XXX,SECONDARY MORTGAGE CORPORATION
SMEBTHBK,SMEBTHBKXXX,SMALL AND MEDIUM ENTERPRISE DEVELOPMENT BANK OF THAILAND
SOPCTHB1,SOPCTHB1XXX,SECURITIES ONE PUBLIC COMPANY LTD
SSICTHB1,SSICTHB1XXX,SIAM INDUSTRIAL CREDIT PUBLIC COMPANY LIMITED
SSPOTHB1,SSPOTHB1XXX,LAND AND HOUSES SECURITIES PUBLIC COMPANY LIMITED
SSTCTHB1,SSTCTHB1001,SCB SECURITIES CO. LTD.
SSTCTHB1,SSTCTHB1XXX,SCB SECURITIES CO. LTD.
STBCTHBK,STBCTHBKXXX,SUMITOMO MITSUI TRUST BANK (THAI) PUBLIC COMPANY LIMITED
STNUTHB1,STNUTHB1XXX,SBI THAI ONLINE SECURITIES COMPANY LIMITED
STRHTHB1,STRHTHB1XXX,STATE RAILWAY OF THAILAND
SWPSTHB1,SWPSTHB1XXX,"U B S SECURITIES (THAILAND) CO.,LTD"
SYSOTHB1,SYSOTHB1XXX,FINANSIA SYRUS SECURITIES PUBLIC COMPANY LIMITED
TAMOTHB1,TAMOTHB1XXX,THAI ASSET MANAGEMENT CORPORATION (TAMC)
TBDCTHB1,TBDCTHB1XXX,THAI BOND DEALING CENTRE
TCHCTHB1,TCHCTHB1XXX,"THAILAND CLEARING HOUSE CO., LTD"
TFPCTHB1,TFPCTHB1XXX,TISCO FINANCE PUBLIC COMPANY LTD
THCETHB1,THCETHB1XXX,THAI CREDIT BANK PUBLIC COMPANY LIMITED
THCETHB2,THCETHB2XXX,THAI CREDIT BANK PUBLIC COMPANY LIMITED
THIOTHB1,THIOTHB1XXX,THAISRI INSURANCE PUBLIC COMPANY LIMITED
THISTHB1,THISTHB1XXX,THAI INVESTMENT AND SECURITIES CO. LTD.
THPNTHB1,THPNTHB1XXX,"THAI PAYMENT NETWORK CO., LTD."
TIBTTHBK,TIBTTHBKXXX,ISLAMIC BANK OF THAILAND
TLIUTHB1,TLIUTHB1XXX,THAI LIFE INSURANCE PUBLIC COMPANY LIMITED
TMBKTHB1,TMBKTHB10BC,TMBTHANACHART BANK PUBLIC COMPANY LIMITED
TMBKTHB1,TMBKTHB10BS,TMBTHANACHART BANK PUBLIC COMPANY LIMITED
TMBKTHBK,TMBKTHBKXXX,TMBTHANACHART BANK PUBLIC COMPANY LIMITED
TPSTTHB1,TPSTTHB1XXX,"THAILAND POST CO., LTD"
TRSOTHB1,TRSOTHB1XXX,TRINITY SECURITIES COMPANY LIMITED
TSCCTHB1,TSCCTHB1XXX,TISCO SECURITIES COMPANY LTD
TSDCTHBK,TSDCTHBKXXX,THAILAND SECURITIES DEPOSITORY CO LTD
TSFCTHB1,TSFCTHB1XXX,TSFC SECURITIES LIMITED
TSFSTHB1,TSFSTHB1XXX,I V GLOBAL SECURITIES PUBLIC COMPANY LIMITED
UBOBTHBK,UBOBTHBKXXX,CIMB THAI BANK PUBLIC COMPANY LIMITED
UKHSTHB1,UKHSTHB1XXX,UOB KAY HIAN SECURITIES (THAILAND) CO. LTD
UNIUTHB1,UNIUTHB1XXX,MERRILL LYNCH SECURITIES (THAILAND) LIMITED
UNSETHB1,UNSETHB1XXX,AEC SECURITIES PUBLIC COMPANY LIMITED
UOVBTHBK,UOVBTHBKXXX,UNITED OVERSEAS BANK (THAI) PUBLIC COMPANY LIMITED
VIBSTHB1,VIBSTHB1XXX,DBS VICKERS SECURITIES (THAILAND) COMPANY LIMITED
VIIHTHB1,VIIHTHB1XXX,VISA INTERNATIONAL (THAILAND) COMPANY LIMITED
WMSCTHB2,WMSCTHB2XXX,WEALTH MAGIK SECURITIES COMPANY LIMITED
XBKKTHB1,XBKKTHB1XXX,STOCK EXCHANGE OF THAILAND
YSTCTHB1,YSTCTHB1XXX,YUANTA SECURITIES (THAILAND) CO LTD
ZMSCTHB1,ZMSCTHB1XXX,KT ZMICO SECURITIES COMPANY LIMITED
