bic_8,bic,bank
SNCESKB1,SNCESKB1XXX,SLOVAK NATIONAL CLEARING CENTRE
SNERSK21,SNERSK21XXX,SLOVAK NATIONAL EMISSION REGISTRY DEXIA BANKA SLOVENSKO A.S.
SPSRSKBA,SPSRSKBAARD,STATNA POKLADNICA
SPSRSKBA,SPSRSKBAXXX,STATNA POKLADNICA
SUBASKBX,SUBASKBXXXX,VSEOBECNA UVEROVA BANKA A.S
SYFOSKB1,SYFOSKB1XXX,"SYMPATIA FINANCIE, O.C.P., A.S."
TAMPSKB1,TAMPSKB1XXX,"TATRA ASSET MANAGEMENT, SPRAV.SPOL. A.S."
TATRSKBX,TATRSKBXXXX,TATRA BANK
TBRDSKB1,TBRDSKB1XXX,"X-TRADE BROKERS DM S.A., ORGANIZACNA ZLOZKA"
TPAYSK21,TPAYSK21XXX,"TRUST PAY, A.S."
TPAYSKBX,TPAYSKBXXXX,"TRUST PAY, A.S."
UNCRSKBX,UNCRSKBXFAR,"UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S., POBOCKA ZAHRANICNE"
UNCRSKBX,UNCRSKBXOWN,"UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S., POBOCKA ZAHRANICNE"
UNCRSKBX,UNCRSKBXXXX,"UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S., POBOCKA ZAHRANICNE"
VOCPSKB1,VOCPSKB1XXX,"VALOR O.C.P., A.S."
WEMPSKB1,WEMPSKB1XXX,"WEALTH EFFECT MANAGEMENT O.C.P., A.S."
WUSTSKBA,WUSTSKBAXXX,"WUSTENROT STAVEBNA SPORITELNA, A.S."
XBRASKB1,XBRASKB1XXX,"BURZA CENNYCH PAPIEROV V BRATISLAVE, A.S"
ZIPOSKB2,ZIPOSKB2XXX,"NN ZIVOTNA POISTOVNA, A.S."
