bic_8,bic,bank
LINLNOK1,LINLNOK1HY3,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LC1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LC2,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LC3,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LC4,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LC5,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LL1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LL2,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LL3,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LL4,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LL5,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LO1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LY1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LY2,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LY3,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LY4,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1LY5,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1UC1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1UL1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1UY1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1XXX,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LISTNO21,LISTNO21XXX,ROMERIKE SPAREBANK
LMNUNOKK,LMNUNOKKXXX,LIBERTY MUTUAL INSURANCE EUROPE SE NUF
LNLNNOB2,LNLNNOB2014,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D01,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D02,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D03,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D04,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D05,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D06,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D07,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D08,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D09,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D10,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D11,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D12,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D13,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D14,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D15,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D16,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D17,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D18,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D19,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D20,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D21,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D22,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
LNLNNOB2,LNLNNOB2D23,LIVSFORSIKRINSSELSKAPET NORDEA LIV NORGE AS
