bic_8,bic,bank
CGAACAMB,CGAACAMBXXX,CIBC ASSET MANAGEMENT INC.
CHASCATT,CHASCATTCTS,"JPMORGAN CHASE BANK, TORONTO BRANCH"
CHASCATT,CHASCATTENQ,"JPMORGAN CHASE BANK, TORONTO BRANCH"
CHASCATT,CHASCATTNVS,"JPMORGAN CHASE BANK, TORONTO BRANCH"
CHASCATT,CHASCATTXXX,"JPMORGAN CHASE BANK, TORONTO BRANCH"
CHZICA82,CHZICA82XXX,CHIIZU INC.
CIAECAM1,CIAECAM1XXX,CIBC ASSET MANAGEMENT INC.
CIBCCATT,CIBCCATTCLS,CANADIAN IMPERIAL BANK OF COMMERCE
CIBCCATT,CIBCCATTCMI,CANADIAN IMPERIAL BANK OF COMMERCE
CIBCCATT,CIBCCATTCWM,CANADIAN IMPERIAL BANK OF COMMERCE
CIBCCATT,CIBCCATTMPS,CANADIAN IMPERIAL BANK OF COMMERCE
CIBCCATT,CIBCCATTXXX,CANADIAN IMPERIAL BANK OF COMMERCE
CIEMCAM1,CIEMCAM1XXX,CIBC ASSET MANAGEMENT INC.
CITCCATT,CITCCATTXXX,CITCO BANK CANADA
CITICATT,CITICATT615,CITIBANK CANADA
CITICATT,CITICATT617,CITIBANK CANADA
CITICATT,CITICATT623,CITIBANK CANADA
CITICATT,CITICATTBCH,CITIBANK CANADA
CITICATT,CITICATTCTI,CITIBANK CANADA
CITICATT,CITICATTEUC,CITIBANK CANADA
CITICATT,CITICATTXXX,CITIBANK CANADA
CLENCAT1,CLENCAT1XXX,TD PD CLEARING
CLERCAT1,CLERCAT1XXX,TD MS CLEARING
CLGBCA62,CLGBCA62XXX,CLARITY GLOBAL INC
CLNVCAT1,CLNVCAT1XXX,IA CLARINGTON INVESTMENTS INC.
CLSTCAT1,CLSTCAT1XXX,CLARUS SECURITIES INC
CLTCCATT,CLTCCATTXXX,CLEAR STREET CANADA INC.
CLVMCAT2,CLVMCAT2XXX,CALDWELL INVESTMENT MANAGEMENT LTD.
CMCKCAT2,CMCKCAT2XXX,CMC MARKETS CANADA INC.
CMFXCATT,CMFXCATTXXX,CAMBRIDGE MERCANTILE CORP.
CMHCCAW2,CMHCCAW2XXX,CANADA MORTGAGE AND HOUSING CORPORATION
CMTFCAM1,CMTFCAM1XXX,CN CANADIAN MASTER TRUST FUND
CMTYCATB,CMTYCATBXXX,CIBC MELLON TRUST COMPANY
CMTYCATT,CMTYCATTXXX,CIBC MELLON TRUST COMPANY
CMYCCAT2,CMYCCAT2XXX,CAPI MONEY CANADA LTD.
CNDACA62,CNDACA62XXX,CANADIANFOREX LIMITED
CNFNCAT1,CNFNCAT1XXX,CANOE FINANCIAL LP
CNIOCATT,CNIOCATTXXX,CANSO INVESTMENT COUNSEL LTD.
CNLACA44,CNLACA44CLI,THE CANADA LIFE ASSURANCE COMPANY
CNLACA44,CNLACA44XXX,THE CANADA LIFE ASSURANCE COMPANY
CNLACA4B,CNLACA4BXXX,THE CANADA LIFE ASSURANCE COMPANY
CNLACA4C,CNLACA4CXXX,THE CANADA LIFE ASSURANCE COMPANY
CNORCATT,CNORCATTXXX,"THE NORTHERN TRUST COMPANY, CANADA"
CNRPCA91,CNRPCA91XXX,GS CANADA CREDIT PARTNERS CO.
CNTICA21,CNTICA21XXX,CONTINENTAL BANK OF CANADA
CPAACA22,CPAACA22XXX,CANADIAN PAYMENTS ASSOCIATION
CPAACA23,CPAACA23XXX,CANADIAN PAYMENTS ASSOCIATION
CPAACA2A,CPAACA2AXXX,CANADIAN PAYMENTS ASSOCIATION
CPGPCAWA,CPGPCAWAXXX,CANADA POST CORPORATION REGISTERED PENSION PLAN
CPPBCATA,CPPBCATAXXX,CANADA PENSION PLAN INVESTMENT BOARD
CPPBCATT,CPPBCATTXXX,CANADA PENSION PLAN INVESTMENT BOARD
CRLYCAM1,CRLYCAM1XXX,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK
CRNDCA21,CRNDCA21XXX,VW CREDIT CANADA
CRNLCA81,CRNLCA81XXX,AVISO WEALTH INC
CRNLCA8V,CRNLCA8VXXX,AVISO FINANCIAL INC.
CSECCAT1,CSECCAT1XXX,CREDIFINANCE SECURITIES LIMITED
CSFBCAT1,CSFBCAT1XXX,"CREDIT SUISSE SECURITIES (CANADA), INC"
CTBLCA66,CTBLCA66XXX,CIDEL TRUST COMPANY
CTBLCAT3,CTBLCAT3XXX,CIDEL BANK CANADA
CTBLCATT,CTBLCATTXXX,CIDEL ASSET MANAGEMENT INC
CTCBCA8V,CTCBCA8VXXX,CTBC BANK CORP. (CANADA)
CTICCAM1,CTICCAM1XXX,CTI CAPITAL GROUP INC
CTZNCA8V,CTZNCA8V001,VANCOUVER CITY SAVINGS CREDIT UNION
CTZNCA8V,CTZNCA8VXXX,VANCOUVER CITY SAVINGS CREDIT UNION
CUCHCA52,CUCHCA52XXX,CREDIT UNION CENTRAL OF SASKATCHEWAN
CUCXCATT,CUCXCATTCAL,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTINV,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTONT,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTREG,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTVAN,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTWPG,CENTRAL 1 CREDIT UNION
CUCXCATT,CUCXCATTXXX,CENTRAL 1 CREDIT UNION
CUDCCA92,CUDCCA92XXX,CURRENCIES DIRECT CANADA INC
CUELCA62,CUELCA62XXX,CREDIT UNION CENTRAL ALBERTA LIMITED
CUSOCAT1,CUSOCAT1XXX,"TD CUSTODY, C AND IS"
CWBKCA61,CWBKCA6108V,CANADIAN WESTERN BANK
CWBKCA61,CWBKCA61XXX,CANADIAN WESTERN BANK
DAFNCA82,DAFNCA82XXX,DAXIL FINANCE LTD.
DCCOCAT1,DCCOCAT1XXX,DUNDEE SECURITIES LTD
DDMSCAT1,DDMSCAT1XXX,DOMINICK AND DOMINICK SSECURITIES INC. DOMINICK AND DOMINICK VALEURS INC.
DENNCA82,DENNCA82XXX,DESTA FINANCE LTD
DEUTCATT,DEUTCATTXXX,"DEUTSCHE BANK AG, CANADA BRANCH"
DFSECA82,DFSECA82XXX,DEIMA FINANCIAL SERVICES LTD.
DIEECA66,DIEECA66XXX,DIGITAL COMMERCE BANK
DMICCA82,DMICCA82XXX,DIXON MITCHELL INVESTMENT COUNSEL INC
DOASCAW1,DOASCAW1XXX,DOHERTY AND ASSOCIATES LIMITED
DRRSCAT1,DRRSCAT1XXX,DBRS LIMITED
DUNSCAT1,DUNSCAT1XXX,DUNDEE SECURITIES LTD
EBPCCA82,EBPCCA82XXX,EBURY PARTNERS CANADA LIMITED
EDCCCAT1,EDCCCAT1XXX,EDGECREST CAPITAL CORPORATION
EDCOCAW2,EDCOCAW2XXX,EXPORT DEVELOPMENT CANADA
EDDJCAM1,EDDJCAM1XXX,EDWARD JONES
EDIGCAT1,EDIGCAT1XXX,EDGEPOINT INVESTMENT GROUP INC
EDWECAT1,EDWECAT1XXX,EDGEPOINT WEALTH MANAGEMENT INC
ENCRCA88,ENCRCA88XXX,ENCOREFX INC.
EQFXCAT1,EQFXCAT1XXX,EQUITY FINANCIAL FX INC.
FAGCCA22,FAGCCA22XXX,FALCON GLOBAL CAPITAL INC.
FAIICAT1,FAIICAT1XXX,FIRST ASSOCIATES INVESTMENTS INC.
FBDBCAM1,FBDBCAM1XXX,BUSINESS DEVELOPMENT BANK OF CANADA
FCAICAM2,FCAICAM2XXX,FIERA CAPITAL CORPORATION
FCAICAMM,FCAICAMMXXX,FIERA CAPITAL CORPORATION
FCBBCA22,FCBBCA22XXX,FCB NA LTD.
FCBKCA8V,FCBKCA8V909,"FIRST COMMERCIAL BANK, VANCOUVER BRANCH"
FCBKCA8V,FCBKCA8VXXX,"FIRST COMMERCIAL BANK, VANCOUVER BRANCH"
FCCLCAT1,FCCLCAT1XXX,"FIDELITY CLEARING CANADA, ULC"
FCCLCATT,FCCLCATTXXX,"FIDELITY CLEARING CANADA, ULC"
FCPMCA41,FCPMCA41XXX,FEDERATION DES CAISSES POPULAIRES DU MANITOBA
FCPOCAM1,FCPOCAM1XXX,FEDERATION DE CAISSES POPULAIRES DES JARDINS DE MONTREAL
FCSCCAT1,FCSCCAT1XXX,FIRST CANADIAN SECURITIES FUNDS INC
