bic_8,bic,bank
MMCCNZ23,MMCCNZ23XXX,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MSNZNZ21,MSNZNZ21XXX,MACQUARIE SECURITIES NEW ZEALAND LIMITED
NBSENZ22,NBSENZ22XXX,NELSON BUILDING SOCIETY
NMFSNZ21,NMFSNZ21XXX,NRG MONEY FINANCIAL SERVICES LIMITE
NOBLNZ21,NOBLNZ21XXX,NOBLE AND LEE LTD
NZEUNZ21,NZEUNZ21XXX,NEW ZEALAND EMISSIONS TRADING REGISTER
NZFXNZ22,NZFXNZ22XXX,NZFOREX LIMITED
NZLGNZ22,NZLGNZ22XXX,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED
NZSFNZ21,NZSFNZ21XXX,NEW ZEALAND SUPERANNUATION FUND
NZTRNZ2W,NZTRNZ2W222,NEW ZEALAND TREASURY
NZTRNZ2W,NZTRNZ2WXXX,NEW ZEALAND TREASURY
NZVENZ21,NZVENZ21XXX,NZREO VENTURES LIMITED
NZXCNZ2W,NZXCNZ2WXXX,NZX LIMITED
OMGLNZ21,OMGLNZ2102A,ORD MINNETT GROUP LTD.
OMGLNZ21,OMGLNZ21XXX,ORD MINNETT GROUP LTD.
ORBINZ22,ORBINZ22XXX,ORBITREMIT LIMITED
PCBCNZ22,PCBCNZ22XXX,CHINA CONSTRUCTION BANK (NEW ZEALAND) LIMITED
PCBCNZ2A,PCBCNZ2AXXX,CHINA CONSTRUCTION BANK CORPORATION
PIFANZ22,PIFANZ22XXX,PIE FUNDS MANAGEMENT LIMITED
PUTSNZ22,PUTSNZ22XXX,PUBLIC TRUST
QUDDNZ22,QUDDNZ22XXX,EPHELIA NZ PS LIMITED
RABONZ22,RABONZ22XXX,RABOBANK NEW ZEALAND LIMITED
RABONZ2W,RABONZ2WXXX,COOPERATIEVE RABOBANK U.A. NEW ZEALAND BRANCH
RBNZNZ22,RBNZNZ22XXX,RESERVE BANK OF NEW ZEALAND
RBNZNZ23,RBNZNZ23XXX,RESERVE BANK OF NEW ZEALAND
RBNZNZ2B,RBNZNZ2BXXX,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2SASA,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2SHCK,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STIA,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSA,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSC,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSD,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSE,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSF,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSG,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSH,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSI,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSJ,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2STSK,RESERVE BANK OF NEW ZEALAND
RBNZNZ2S,RBNZNZ2SXXX,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WACC,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WASA,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WCCY,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WDCS,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WREG,RESERVE BANK OF NEW ZEALAND
RBNZNZ2W,RBNZNZ2WXXX,RESERVE BANK OF NEW ZEALAND
REVONZ23,REVONZ23XXX,REVOLUT PAYMENTS NEW ZEALAND PTY LTD
RPNZNZ22,RPNZNZ22XXX,REVOLUT PAYMENTS NEW ZEALAND PTY LTD
SAUMNZ21,SAUMNZ21XXX,SALT FUNDS MANAGEMENT LIMITED
SBSYNZ22,SBSYNZ22XXX,SOUTHLAND BUILDING SOCIETY
SKTENZ22,SKTENZ22XXX,SKYLINE TECH LIMITED
SMASNZ21,SMASNZ21XXX,SMARTSHARES LIMITED
SOSRNZ21,SOSRNZ21XXX,SOMERSET SMITH PARTNERS LIMITED
SUTONZ22,SUTONZ22XXX,SUPAY TECHNOLOGY LIMITED
TECDNZ21,TECDNZ21XXX,TEA CUSTODIANS LIMITED
TECYNZ22,TECYNZ22XXX,IE TECHNOLOGY LIMITED
TREXNZ22,TREXNZ22XXX,TRUSTEES EXECUTORS LIMITED
TRWINZ21,TRWINZ21XXX,TRANSFERWISE LTD
TRWINZ23,TRWINZ23XXX,WISE PAYMENTS NEW ZEALAND LIMITED
TSBANZ22,TSBANZ22XXX,TSB BANK LIMITED
UNRNNZ22,UNRNNZ22XXX,UNITY CREDIT UNION
WIEGNZ21,WIEGNZ21XXX,GREENSLADES LTD
WOPSNZ21,WOPSNZ21XXX,WOODWARD PARTNERS SECURITIES LIMITED
WPACNZ2W,WPACNZ2WXXX,WESTPAC NEW ZEALAND LIMITED
XAUKNZ21,XAUKNZ21XXX,NEW ZEALAND STOCK EXCHANGE - AUCKLA ND
XNEENZ21,XNEENZ21XXX,NEW ZEALAND FUTURES AND OPTIONS EXCHANGE
YOUGNZ21,YOUGNZ21XXX,YOUNG AND CO
