bic_8,bic,bank
BCOEESMM,BCOEESMM166,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM174,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM187,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM190,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM191,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMMRVN,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMMXXX,BANCO COOPERATIVO ESPANOL
BDEPESM1,BDEPESM1XXX,BANCO DE DEPOSITOS
BECKESM1,BECKESM1XXX,"BAER, CROSBY AND PIKE, A.V., S.A."
BEDFESM1,BEDFESM1XXX,MORABANC SA
BEERESM1,BEERESM1XXX,"BESTINVER SOCIEDAD DE VALORES, S.A."
BFIVESBB,BFIVESBBRFP,"BANCO MEDIOLANUM, S.A"
BFIVESBB,BFIVESBBXXX,"BANCO MEDIOLANUM, S.A"
BGESESMM,BGESESMMXXX,BESTINVER GESTION SA GESTORA DE INSTITUCIONES DE INVERSION COLECTIVA
BGSAESMM,BGSAESMMXXX,BANKINTER GESTION DE ACTIVOS SA SGIIC
BINAES22,BINAES22XXX,MORABANC SA
BKBKESMM,BKBKESMMALI,"BANKINTER, S.A"
BKBKESMM,BKBKESMMBAC,"BANKINTER, S.A"
BKBKESMM,BKBKESMMBAR,"BANKINTER, S.A"
BKBKESMM,BKBKESMMBIL,"BANKINTER, S.A"
BKBKESMM,BKBKESMMFON,"BANKINTER, S.A"
BKBKESMM,BKBKESMMLPS,"BANKINTER, S.A"
BKBKESMM,BKBKESMMMAL,"BANKINTER, S.A"
BKBKESMM,BKBKESMMMUR,"BANKINTER, S.A"
BKBKESMM,BKBKESMMNAV,"BANKINTER, S.A"
BKBKESMM,BKBKESMMPAL,"BANKINTER, S.A"
BKBKESMM,BKBKESMMSAN,"BANKINTER, S.A"
BKBKESMM,BKBKESMMSEV,"BANKINTER, S.A"
BKBKESMM,BKBKESMMSSE,"BANKINTER, S.A"
BKBKESMM,BKBKESMMTEN,"BANKINTER, S.A"
BKBKESMM,BKBKESMMVAL,"BANKINTER, S.A"
BKBKESMM,BKBKESMMVIG,"BANKINTER, S.A"
BKBKESMM,BKBKESMMXXX,"BANKINTER, S.A"
BKBKESMM,BKBKESMMZAR,"BANKINTER, S.A"
BMARES2M,BMARES2MXXX,BANCA MARCH S.A
BMCEESMM,BMCEESMMXXX,"BANK OF AFRICA EUROPE, SAU"
BMEUESM1,BMEUESM1XXX,BMCE EUROSERVICES
BMPBESMM,BMPBESMMXXX,UNICREDIT NV/SA SUCURSAL EN ESPANA
BMTEESMM,BMTEESMMXXX,BME POST TRADE SERVICES SA
BNACESM1,BNACESM1XXX,NATIONAL BANK OF CUBA SA
BNLIESM1,BNLIESM1XXX,"BANCA NAZIONALE DEL LAVORO, S.P.A."
BNPAESM2,BNPAESM2GCC,BANCO CETELEM S.A.U.
BNPAESM2,BNPAESM2XXX,BANCO CETELEM S.A.U.
BNPAESMH,BNPAESMHXXX,BNP PARIBAS S.A. SUCURSAL EN ESPANA
BNPAESMS,BNPAESMSXXX,BNP PARIBAS S.A. SUCURSAL EN ESPANA
BNXTESM2,BNXTESM2XXX,"BNEXT ELECTRONIC ISSUER, EDE, S.L."
BOCAES21,BOCAES21XXX,"BANCO CANARIAS DE VENEZUELA, BANCO UNIVERSAL CA"
BOFAES2X,BOFAES2XFIC,"BANK OF AMERICA EUROPE DESIGNATED ACTIVITY COMPANY, MADRID BRANCH"
BOFAES2X,BOFAES2XVAM,"BANK OF AMERICA EUROPE DESIGNATED ACTIVITY COMPANY, MADRID BRANCH"
BOFAES2X,BOFAES2XXXX,"BANK OF AMERICA EUROPE DESIGNATED ACTIVITY COMPANY, MADRID BRANCH"
BPAVESM1,BPAVESM1XXX,BBVASEGUROS SOCIEDAD ANONIMA DE SEGUROS Y REASEGUROS
BPFDES21,BPFDES21XXX,SOCIEDAD PROMOTORA BILBAO PLAZA FINANCIERA SA
BPLCESMM,BPLCESMMXXX,"BARCLAYS BANK IRELAND PLC, SUCURSAL EN ESPANA"
BPPOESM1,BPPOESM1XXX,BANCO PRIVADO PORTUGUES S.A. SUCURSAL EN ESPANA
BRASESB1,BRASESB1XXX,BANCO DO BRASIL S.A.
BSABESBB,BSABESBBBME,"BANCO DE SABADELL, S.A"
BSABESBB,BSABESBBDIN,"BANCO DE SABADELL, S.A"
BSABESBB,BSABESBBEAG,"BANCO DE SABADELL, S.A"
BSABESBB,BSABESBBXXX,"BANCO DE SABADELL, S.A"
BSCHESMG,BSCHESMGXXX,BANCO SANTANDER S.A
BSCHESMM,BSCHESMM1SG,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMAGE,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMBME,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMCLS,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMGET,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMGTS,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMSIC,BANCO SANTANDER S.A
BSCHESMM,BSCHESMMXXX,BANCO SANTANDER S.A
BSSSES21,BSSSES21XXX,SANTANDER BANCO EMISIONES.TERCEROS OPENBANK
BSSSES31,BSSSES31XXX,SANTANDER SECURITIES SERVICES SA
BSSSESM2,BSSSESM2REP,CACEIS BANK SPAIN SAU
BSSSESM2,BSSSESM2XXX,CACEIS BANK SPAIN SAU
