bic_8,bic,bank
KOEXMXMM,KOEXMXMMXXX,"BANCO KEB HANA MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE FILIAL"
MBCOMXMM,MBCOMXMMEQY,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMFXA,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMGUA,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMINV,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMMTY,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMPUE,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMSEC,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMWAM,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MBCOMXMM,MBCOMXMMXXX,"SCOTIABANK INVERLAT, S.A. INSTITUCION DE BANCA MULTIPLE"
MENOMXMT,MENOMXMTCCM,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTDER,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTFEX,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTMEX,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTPYM,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTTSD,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTWLS,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MENOMXMT,MENOMXMTXXX,"BANCO MERCANTIL DEL NORTE,S.A.,INST DE BCA MULTIPLE,GRUPO FIN BANORTE"
MEXCMXM1,MEXCMXM1XXX,VOLKSWAGEN DE MEXICO S.A. DE C.V.
MHBMMXMM,MHBMMXMMXXX,"MIZUHO BANK MEXICO, S.A., INSTITUCION DE BANCA MULTPLE"
MIFEMXMM,MIFEMXMMXXX,BANCA MIFEL SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL
MIMMMXM1,MIMMMXM1XXX,"BANCO MULTIVA S.A. INSTITUCION DE BANCA MULTIPLE, GR. FIN. MULTIVA"
