bic_8,bic,bank
ICPLPLP1,ICPLPLP1XXX,INTERBANK FINANCIAL SERVICES SP. Z O.O.
IDMAPLP1,IDMAPLP1XXX,VESTOR DOM MAKLERSKI S.A.
IGTRPLP1,IGTRPLP1XXX,IGORIA TRADE SPOLKA AKCYJNA
IGTRPLPW,IGTRPLPWXXX,IGORIA TRADE SPOLKA AKCYJNA
IIMPPLP1,IIMPPLP1XXX,NN INVESTMENT PARTNERS TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SPOLKA AKCYJNA
INGBPLPH,INGBPLPHXXX,ING BANK HIPOTECZNY S.A.
INGBPLPW,INGBPLPWXXX,ING BANK SLASKI SA
IOTBPLP2,IOTBPLP2XXX,IO2B SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA
IPAGPLPL,IPAGPLPLXXX,"IPAGOO LLP, SPOLKA PARTNERSKA ODDZIAL"
IPSEPLP1,IPSEPLP1XXX,IPOPEMA SECURITIES S.A.
ISAOPLPP,ISAOPLPPXXX,AS INBANK SPOLKA AKCYJNA ODDZIAL W POLSCE
ITFIPLP1,ITFIPLP1XXX,NN INVESTMENT PARTNERS TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SPOLKA AKCYJNA
IVSEPLPP,IVSEPLPPXXX,PLUS BANK S.A.
KCCPPLPW,KCCPPLPW1AM,KDPW CCP S.A.
KCCPPLPW,KCCPPLPWASI,KDPW CCP S.A.
KCCPPLPW,KCCPPLPWOTC,KDPW CCP S.A.
KCCPPLPW,KCCPPLPWXXX,KDPW CCP S.A.
KDPWPLPA,KDPWPLPAASD,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KDPWPLPA,KDPWPLPAXXX,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KDPWPLPW,KDPWPLPW1AM,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KDPWPLPW,KDPWPLPWCAP,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KDPWPLPW,KDPWPLPWPEN,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KDPWPLPW,KDPWPLPWXXX,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA
KLESPLP1,KLESPLP1XXX,BANK SPOLDZIELCZY W KLESZCZOWIE
KOEXPLPP,KOEXPLPPXXX,KEB HANA BANK (D) AG SPOLKA AKCYJNA ODDZIAL W POLSCE
KOPWPLP1,KOPWPLP1KPW,KOMPANIA PIWOWARSKA S.A.
KOPWPLP1,KOPWPLP1XXX,KOMPANIA PIWOWARSKA S.A.
KRSPPLP2,KRSPPLP2XXX,KRAKOWSKI BANK SPOLDZIELCZY
KRSPPLPK,KRSPPLPKXXX,KRAKOWSKI BANK SPOLDZIELCZY
LIPNPLP1,LIPNPLP1XXX,BANK SPOLDZIELCZY W LIPNIE
MDMZPLP1,MDMZPLP1XXX,MERCURIUS DOM MAKLERSKI SP. Z.O.O.
MDOMPLP1,MDOMPLP1XXX,MILLENNIUM DOM MAKLERSKI S.A.
MGRZPLP1,MGRZPLP1XXX,BANK SPOLDZIELCZY W PRZYSUSZE
MHBFPLPW,MHBFPLPWXXX,DNB BANK POLSKA S.A.
MNAAPLP2,MNAAPLP2XXX,ACE EUROPE SP. Z O.O.
MOPZPLP2,MOPZPLP2XXX,MONEZIUM SP.Z.O.O
MSDMPLP2,MSDMPLP2XXX,MICHAEL STROM DOM MAKLERSKI S.A.
MSZCPLP1,MSZCPLP1XXX,BANK SPOLDZIELCZY W MSZCZONOWIE
NBPLPLPA,NBPLPLPAXXX,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDBFG,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDDSP,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDMFI,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDPRA,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDPRB,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDPRC,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDPRD,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDPRO,NARODOWY BANK POLSKI
NBPLPLPD,NBPLPLPDREZ,NARODOWY BANK POLSKI
