bic_8,bic,bank
KAMRSES2,KAMRSES2XXX,KAMMARKOLLEGIET
KAPFSES1,KAPFSES1XXX,KAPAN PENSIONER FORSAKRINGSFORENING
KEEASES2,KEEASES2XXX,KEEL CAPITAL AB
KIABSE22,KIABSE22XXX,KOMMUNINVEST I SVERIGE AB
KLRNSESS,KLRNSESSSWI,KLARNA BANK AB (PUBL)
KLRNSESS,KLRNSESSTIP,KLARNA BANK AB (PUBL)
KLRNSESS,KLRNSESSTRE,KLARNA BANK AB (PUBL)
KLRNSESS,KLRNSESSXXX,KLARNA BANK AB (PUBL)
LAFDSES2,LAFDSES2XXX,LANNEBO FONDER AB
LAFOSES1,LAFOSES1010,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1015,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1020,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1025,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1030,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1035,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1040,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1045,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAFOSES1,LAFOSES1XXX,LAENSFOERSAEKRINGAR FONDFOERVALTNING AB
LAHYSESS,LAHYSESSXXX,LANDSHYPOTEK BANK AB
LAJOSES1,LAJOSES1XXX,LAGE JONASON AB
LAMKSES1,LAMKSES1XXX,LANCELOT ASSET MANAGEMENT AKTIEBOLAG
LANASES1,LANASES1XXX,LANSFORSAKRINGAR AB
LANFSES1,LANFSES1XXX,LANSFORSAKRINGAR BANK AKTIEBOLAG
LAOGSES1,LAOGSES1XXX,LANSFORSAKRINGAR FONDLIV FORSAKRINGSAKTIEBOLAG (PUBL)
LASFSES1,LASFSES1XXX,LANSFORSAKRINGAR SAK FORSAKRINGSAKTIEBOLAG (PUBL)
LBIESES1,LBIESES1XXX,LEHMAN BROTHERS INTERNATIONAL (EUROPE)
LCAMSES1,LCAMSES1XXX,LCL ASSET MANAGEMENT AB
LETESES2,LETESES2XXX,LESSLIE TECHNOLOGIES AB
LFFPSES1,LFFPSES1XXX,LANSFORSAKRINGAR FONDLIV FORSAKRINGSAKTIEBOLAG (PUBL.)
LFKBSES1,LFKBSES1XXX,H LUNDEN FONDKOMMISSION AB
LKABSE21,LKABSE21XXX,LUOSSAVAARA-KIIRUNAVAARA AKTIEBOLAG
LUFOSES1,LUFOSES1XXX,LUNDMARK AND CO FONDFORVALTNING AB
LYAASES1,LYAASES1XXX,LYNX ASSET MANAGEMENT AB
MAFDSES1,MAFDSES1XXX,MANGOLD FONDKOMMISSION AB
MAFJSE21,MAFJSE21XXX,MALARENERGI FORSALJNING AB
MAKVSES1,MAKVSES1XXX,MALARNAS KAPITALFOND FOR AVKASTNING
MAMVSES1,MAMVSES1XXX,MAX MATTHIESSEN VARDEPAPPER AB
MARGSESS,MARGSESSXXX,MARGINALEN BANK BANKAKTIEBOLAG
MEEOSES1,MEEOSES1XXX,ATLE INVESTMENT SERVICES AB
MEMMSE21,MEMMSE21XXX,MEDMERA BANK AB
MFEXSESS,MFEXSESSGFP,EUROCLEAR BANK SWEDEN BRANCH FILIAL
MFEXSESS,MFEXSESSXXX,EUROCLEAR BANK SWEDEN BRANCH FILIAL
MOKASE21,MOKASE21XXX,MOBILIS KAPITALFORVALTNING AB
MOPNSES1,MOPNSES1XXX,MONETAR PENSIONSFORVALTNING AB
MSFISES1,MSFISES1XXX,"MARKEDSKRAFT SVERIGE, FILIAL TILL MARKEDSKRAFT ASA NORGE"
NAKASE21,NAKASE21XXX,NAVENTI FONDER AB
NAVESES1,NAVESES1XXX,NAVIGERA AB
NDEASESS,NDEASESSFDS,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSINS,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSNBM,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSNCL,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSPGI,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSRCC,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSSA1,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSTRI,"NORDEA BANK ABP, FILIAL I SVERIGE"
NDEASESS,NDEASESSXXX,"NORDEA BANK ABP, FILIAL I SVERIGE"
NECFSES1,NECFSES1XXX,NEWSEC PROPERTY ASSET MANAGEMENT AB
NFIXSES1,NFIXSES1XXX,NORDIC FIXED INCOME
NGMNSES1,NGMNSES1XXX,NORDIC GROWTH MARKET NGM AB
NNSESE22,NNSESE22XXX,NORDNET BANK AB
NNSESES1,NNSESES1XXX,NORDNET BANK AB
NOEDSES1,NOEDSES1XXX,NORDIC EQUITIES FORVALTNING AKTIEBOLAG
NOEOSES1,NOEOSES1XXX,NORDIC EQUITIES FOVALTNINGS AKTIEBOLAG
NOERSES1,NOERSES1XXX,NORDEA STRATEGA 70
NOFBSES1,NOFBSES1XXX,NOBA BANK GROUP AB (PUBL)
NOFBSESS,NOFBSESSXXX,NOBA BANK GROUP AB (PUBL)
NOFDSE21,NOFDSE21XXX,MONYX ASSET MANAGEMENT AB
NOGDSES1,NOGDSES1XXX,NORDEA GENERATIONSFOND 60-TAL
NOGNSES1,NOGNSES1XXX,NORDEA GENERATIONSFOND 50-TAL
NOGOSES1,NOGOSES1XXX,NORDEA GENERATIONSFOND 70-TAL
NOGTSES1,NOGTSES1XXX,NORDEA STRATEGA 50
NOHLSESS,NOHLSESSIXX,NORTHMILL BANK AB
NOHLSESS,NOHLSESSXXX,NORTHMILL BANK AB
NOHRSES1,NOHRSES1XXX,NORDIC HERITAGE TRUST KB
NOIESES1,NOIESES1XXX,NORDEA INVESTMENT MANAGEMENT AB
NOLSSES2,NOLSSES2491,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2910,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2911,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2913,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2A96,NORDEA LIVFORSAKRING SVERIGE AB
NOLSSES2,NOLSSES2E47,NORDEA LIVFORSAKRING SVERIGE AB
