bic_8,bic,bank
PARBSG21,PARBSG21278,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21279,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21280,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21281,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21282,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21283,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21284,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21285,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21286,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21287,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21288,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21289,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21290,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21291,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21292,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21293,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21294,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21295,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21296,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21297,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21298,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21299,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21300,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21301,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21302,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21303,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21304,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21305,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21306,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21307,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21308,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21309,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21310,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21311,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21312,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21313,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21314,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21315,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21316,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21317,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21318,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21319,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21320,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21321,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21322,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21323,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21324,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21325,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21326,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21327,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21328,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21329,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21330,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21331,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21332,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21333,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21334,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21335,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21336,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21337,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21338,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21339,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21340,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21341,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21342,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21343,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21344,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21345,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21346,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21347,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21348,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21349,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21350,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21351,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21352,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21353,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21354,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21355,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21356,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21357,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21358,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21359,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21360,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21361,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21362,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21363,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21364,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21365,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21366,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21367,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21368,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21369,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21370,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21371,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21372,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21373,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21374,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21375,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21376,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21377,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21378,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21379,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21380,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21381,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21382,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21383,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21384,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21385,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21386,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21387,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21388,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21389,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21390,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21391,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21392,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21393,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21394,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21395,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21396,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21397,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21398,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21399,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21400,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21401,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21402,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21403,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21404,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21405,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21406,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21407,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21408,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21409,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21410,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21411,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21412,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21413,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21414,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21415,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21416,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21417,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21418,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21419,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21420,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21421,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21422,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21423,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21424,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21425,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21426,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21427,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21428,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21429,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21430,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21431,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21432,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21433,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21434,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21435,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21436,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21437,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21438,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21439,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21440,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21441,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21442,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21443,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21444,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21445,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21446,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21447,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21448,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21449,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21450,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21BLK,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21SCH,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21XXX,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGESI,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGGMP,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGISI,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGMOO,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGTPC,BNP PARIBAS - SINGAPORE BRANCH
PARBSGSG,PARBSGSGXXX,BNP PARIBAS - SINGAPORE BRANCH
PBOCSGSG,PBOCSGSGXXX,INVESTMENT COMPANY OF THE PEOPLE'S REPUBLIC OF CHINA (SINGAPORE) PTE LTD
PCBCSGSG,PCBCSGSGCIS,CHINA CONSTRUCTION BANK CORPORATION SINGAPORE BRANCH
PCBCSGSG,PCBCSGSGXXX,CHINA CONSTRUCTION BANK CORPORATION SINGAPORE BRANCH
PHCMSGS1,PHCMSGS1XXX,PHILLIP CAPITAL MANAGEMENT (S) LTD
PHFUSGS1,PHFUSGS1XXX,PHILLIP FUTURES PTE LTD.
PHSESGS1,PHSESGS1XXX,PHILLIP SECURITIES PTE LTD.
PICTSGSG,PICTSGSGCOR,BANQUE PICTET ET CIE SA SINGAPORE BRANCH
PICTSGSG,PICTSGSGXXX,BANQUE PICTET ET CIE SA SINGAPORE BRANCH
PIIPSGS1,PIIPSGS1XXX,PIA 2015 INVESTMENTS (SINGAPORE) PTE. LTD.
PIPPSGSG,PIPPSGSGXXX,PIPO (SG) PTE. LTD.
PNBMSGSG,PNBMSGSGXXX,PHILIPPINE NATIONAL BANK-SINGAPORE
PNBPSGSG,PNBPSGSGXXX,"WELLS FARGO BANK, NA"
PPMLSGS1,PPMLSGS1XXX,PRUDENTIAL PORTOFOLIO MANAGERS SINGAPORE LIMITED
PRYLSGS1,PRYLSGS1XXX,PREBON YAMANE (S) LIMITED
PSMNSGS2,PSMNSGS2XXX,PERSEVERANCE ASSET MANAGEMENT INTERNATIONAL (SINGAPORE) PTE. LTD.
PSRPSGS1,PSRPSGS1XXX,PHILLIP SECURITIES RESEARCH (PTE) L TD
PYPTSGS2,PYPTSGS2XXX,PAYPAL PTE. LTD.
QNBASGSG,QNBASGSGSLQ,QATAR NATIONAL BANK (Q.P.S.C)
QNBASGSG,QNBASGSGXXX,QATAR NATIONAL BANK (Q.P.S.C)
RAAISGS1,RAAISGS1XXX,AXA INVESTMENT MANAGERS ASIA (SINGAPORE) LTD
RAAPSGS1,RAAPSGS1XXX,NIPPON LIFE INDIA ASSET MANAGEMENT (SINGAPORE) PTE. LTD
RABOSGSG,RABOSGSGXXX,COOPERATIEVE RABOBANK U.A.
RANTSGS1,RANTSGS1XXX,RHB ASSET MANAGEMENT PTE LTD
RAPYSGS2,RAPYSGS2XXX,RAPYD HOLDINGS PTE LTD
RBOSSGSG,RBOSSGSGEQT,NATWEST MARKETS PLC SINGAPORE BRANCH
RBOSSGSG,RBOSSGSGNWB,NATWEST MARKETS PLC SINGAPORE BRANCH
RBOSSGSG,RBOSSGSGRSI,NATWEST MARKETS PLC SINGAPORE BRANCH
RBOSSGSG,RBOSSGSGXXX,NATWEST MARKETS PLC SINGAPORE BRANCH
RGSSSGSG,RGSSSGSGXXX,REVANTAGE GLOBAL SERVICES ASIA PTE. LTD.
RHBBSGSG,RHBBSGSGXXX,RHB BANK BHD
ROAMSGS1,ROAMSGS1XXX,ROTHSCHILD ASSET MANAGEMENT (S) LTD
ROTHSGS1,ROTHSGS1XXX,N.M. ROTHSCHILD AND SONS (SINGAPORE) LIMITED
ROYCSGS2,ROYCSGS2XXX,ROYAL BANK OF CANADA
ROYCSGSG,ROYCSGSGGSS,ROYAL BANK OF CANADA
ROYCSGSG,ROYCSGSGXXX,ROYAL BANK OF CANADA
RTSLSGS1,RTSLSGS1XXX,REFINITIV TRANSACTION SERVICES LIMITED SINGAPORE BRANCH
RVCASGS2,RVCASGS2XXX,RV CAPITAL MANAGEMENT PRIVATE LTD
RZBASGS1,RZBASGS1XXX,RAIFFEISEN BANK INTERNATIONAL AG SINGAPORE BRANCH
SACHSG22,SACHSG22XXX,BANKING COMPUTER SERVICES PRIVATE LIMITED
SACHSG32,SACHSG32XXX,BANKING COMPUTER SERVICES PRIVATE LIMITED
SACHSGS1,SACHSGS1XXX,BANKING COMPUTER SERVICES PRIVATE LIMITED
SALISGSG,SALISGSGXXX,SCHRODER AND CO. (ASIA) LIMITED
SAPTSGS1,SAPTSGS1XXX,J.M. SASSOON AND CO (PTE) LTD
SARASGSG,SARASGSGXXX,BANK J. SAFRA SARASIN LTD SINGAPORE BRANCH
SASSSGS1,SASSSGS1XXX,KHATTAR FINANCIAL FUTURES PTE. LTD
SBINSGSG,SBINSGSGXXX,STATE BANK OF INDIA
SBOSSGSX,SBOSSGSXAGC,STATE STREET BANK AND TRUST COMPANY
SBOSSGSX,SBOSSGSXAGD,STATE STREET BANK AND TRUST COMPANY
SBOSSGSX,SBOSSGSXTAD,STATE STREET BANK AND TRUST COMPANY
SBOSSGSX,SBOSSGSXUBS,STATE STREET BANK AND TRUST COMPANY
SBOSSGSX,SBOSSGSXXXX,STATE STREET BANK AND TRUST COMPANY
SBSASGSG,SBSASGSGXXX,"ICBC STANDARD BANK PLC, SINGAPORE BRANCH"
SBSPSGS1,SBSPSGS1XXX,CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED
SBSTSGSG,SBSTSGSGXXX,SBI SECURITIES (SINGAPORE) PTE.LTD.
SCBLSG21,SCBLSG21XXX,RAFFLES NOMINEES (S) PTE LIMITED
SCBLSG22,SCBLSG22EQI,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22GPE,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22STM,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22WMO,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22XXX,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22ZOP,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSG22,SCBLSG22ZPB,STANDARD CHARTERED BANK (SINGAPORE) LIMITED
SCBLSGS1,SCBLSGS1ZLA,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGCDP,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGEQI,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGFIN,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGFTL,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGGPE,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGXXX,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGZOP,STANDARD CHARTERED BANK
SCBLSGSG,SCBLSGSGZPB,STANDARD CHARTERED BANK
SCMASGS1,SCMASGS1XXX,STANDARD CHARTERED MERCHANT BANK AS IA LTD.
SCNISGS2,SCNISGS2XXX,SPRINGS CAPITAL MANAGEMENT (SINGAPORE) PTE. LTD.
SCSBSGSG,SCSBSGSGXXX,"THE SHANGHAI COMMERCIAL AND SAVINGS BANK, LTD."
SEBRSGS1,SEBRSGS1XXX,MACQUARIE CAPITAL SECURITIES (SINGAPORE) PTE. LIMITED
SECESGS1,SECESGS1XXX,SEMBAWANG CAPITAL PTE LIMITED
SEPPSGS1,SEPPSGS1XXX,DD SHELL EASTERN PETROLEUM
SGAMSGS1,SGAMSGS1XXX,SG ASSET MANAGEMENT (SINGAPORE) LTD
SGBTSGS1,SGBTSGS1XXX,"SOCIETE GENERALE BANK AND TRUST, SINGAPORE BRANCH"
SGSCSGS1,SGSCSGS1XXX,SG SECURITIES (SINGAPORE) CUSTODIAL SERVICES PTE LTD
SGSESGSG,SGSESGSGXXX,SG SECURITIES (SINGAPORE) PTE LTD
SGXBSGS2,SGXBSGS2XXX,SGX BOND TRADING PTE. LTD.
SHBKSGSG,SHBKSGSGXXX,"SHINHAN BANK, SINGAPORE BRANCH"
SHIZSGSG,SHIZSGSGXXX,"THE SHIZUOKA BANK, LTD. SINGAPORE BRANCH"
SIBASGSG,SIBASGSGXXX,SIEMENS BANK GMBH SINGAPORE BRANCH
SICOSGSG,SICOSGSGXXX,"THE SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED, SINGAPORE BRANCH"
SIEISGS1,SIEISGS1XXX,SINGAPURA FINANCE LTD
SILFSGSG,SILFSGSGXXX,SINGAPORE LIFE LTD.
SIMNSGSG,SIMNSGSGXXX,SCHRODER INVESTMENT MANAGEMENT (SINGAPORE) LTD
SIOTSGS2,SIOTSGS2XXX,SINGX SINGAPORE PTE LTD
SIVFSGSG,SIVFSGSGXXX,SING INVESTMENTS AND FINANCE LTD
SLIESGSG,SLIESGSGXXX,SWISS LIFE (SINGAPORE) PTE. LTD.
SLTTSGS2,SLTTSGS2XXX,SLEEK TECH (PTE. LTD.)
SMBCSGSG,SMBCSGSGXXX,"SUMITOMO MITSUI BANKING CORPORATION (FORMERLY THE SAKURA BANK, LTD)"
SNCOSGS1,SNCOSGS1XXX,MERRILL LYNCH (SINGAPORE) PTE. LTD
SNCPSGS1,SNCPSGS1XXX,SMITH NEW COURT SECURITIES PTE LTD
SNOMSGL1,SNOMSGL1XXX,NOMURA SINGAPORE LIMITED
SNOMSGSG,SNOMSGSGXXX,NOMURA SINGAPORE LIMITED
SNPTSGSG,SNPTSGSGXXX,SINGCASH PTE. LTD.
SOGESGSG,SOGESGSGCTI,"SOCIETE GENERALE, SINGAPORE BRANCH"
SOGESGSG,SOGESGSGXXX,"SOCIETE GENERALE, SINGAPORE BRANCH"
SOLASGSG,SOLASGSGXXX,LANDESBANK BADEN-WUERTTEMBERG
SPDBSGSG,SPDBSGSGXXX,"SHANGHAI PUDONG DEVELOPMENT BANK CO., LTD."
SSBGSGS1,SSBGSGS1XXX,CITIGROUP GLOBAL MARKETS SINGAPORE SECURITIES PTE LTD
SSGASG21,SSGASG21XXX,STATE STREET GLOBAL ADVISORS SINGAPORE LIMITED
SSIVSG21,SSIVSG21XXX,SWISS ASIA FINANCIAL SERVICES PTE LTD
SSPISGSG,SSPISGSGXXX,MARIBANK SINGAPORE PRIVATE LIMITED
STBCSGSG,STBCSGSGXXX,"SUMITOMO MITSUI TRUST BANK, LIMITED SINGAPORE BRANCH"
SWHQSGSG,SWHQSGSGXXX,S.W.I.F.T. SC PRODUCTS GLOBAL PROFESSIONAL SERVICES
SWRESGS1,SWRESGS1XXX,SWISS REINSURANCE COMPANY SINGAPORE BRANCH
SYMHSGS1,SYMHSGS1XXX,SYMPHONY FINANCIAL PARTNERS (SINGAPORE) PTE. LTD.
TAPTSGS2,TAPTSGS2XXX,TRANSFERMATE PTE LTD
TAZCSGS2,TAZCSGS2XXX,TAZAPAY PTE. LTD.
TDOMSG2S,TDOMSG2SXXX,TORONTO DOMINION (SOUTH EAST ASIA) LTD.
TDOMSGSG,TDOMSGSGXXX,TORONTO DOMINION BANK
TEHOSGS1,TEHOSGS1XXX,TEMASEK INTERNATIONAL PTE LTD
THAISGSG,THAISGSGXXX,THUNES ASIA PRIVATE LIMITED
THPLSGS2,THPLSGS2XXX,FULLERTON (PRIVATE) LIMITED
THPLSGSG,THPLSGSGXXX,FULLERTON (PRIVATE) LIMITED
TIBASGSG,TIBASGSGXXX,THE ISLAMIC BANK OF ASIA LIMITED
TIMISGSG,TIMISGSGBEM,TEMPLETON ASSET MANAGEMENT LTD.
TIMISGSG,TIMISGSGXXX,TEMPLETON ASSET MANAGEMENT LTD.
TMAJSGS1,TMAJSGS1XXX,TOKIO MARINE ASSET MANAGEMENT INTERNATIONAL PTE. LTD
TMLISGS1,TMLISGS1XXX,TOKIO MARINE LIFE INSURANCE SINGAPORE LTD.
TORPSGS1,TORPSGS1XXX,MILLENNIUM SECURITIES PTE LTD
TPBKSGSG,TPBKSGSGXXX,"TAIPEI FUBON COMMERCIAL BANK CO., LTD. SINGAPORE BRANCH"
TRBUSGSG,TRBUSGSGXXX,TRUST BANK SINGAPORE LIMITED
TRLFSGS2,TRLFSGS2XXX,TRANSFERCLEAR PTE LTD
TRPVSGS2,TRPVSGS2XXX,TRANSWAP PRIVATE LIMITED
TRWISGS1,TRWISGS1TST,WISE ASIA-PACIFC PTE. LTD.
TRWISGS1,TRWISGS1XXX,WISE ASIA-PACIFC PTE. LTD.
TRWISGSG,TRWISGSGXXX,WISE ASIA-PACIFC PTE. LTD.
TSANSGS1,TSANSGS1XXX,TSANG AND ONG STOCKBROKERS (PTE) LT D.
TSIBSGSG,TSIBSGSGXXX,TAISHIN INTERNATIONAL BANK CO. LTD. SINGAPORE BRANCH
UBAFSGSX,UBAFSGSXXXX,UNION DE BANQUES ARABES ET FRANCAISES-UBAF
UBPGSGSX,UBPGSGSXXXX,UNION BANCAIRE PRIVEE UBP SA SINGAPORE BRANCH
UBSASGSG,UBSASGSGXXX,UBS ASSET MANAGEMENT (SINGAPORE) LTD
UBSWSGSG,UBSWSGSGCIC,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGCLS,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGE1M,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGETD,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGHSE,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGKEY,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGSCI,UBS AG SINGAPORE BRANCH
UBSWSGSG,UBSWSGSGXXX,UBS AG SINGAPORE BRANCH
UBSWSGSX,UBSWSGSXXXX,UBS AG SINGAPORE BRANCH
UCBASGSG,UCBASGSGXXX,UCO BANK
UMBISGS1,UMBISGS1XXX,UOB ASIA LIMITED
UOBFSGS1,UOBFSGS1XXX,UOB BULLION AND FUTURES LTD.
UOBSSGS1,UOBSSGS1XXX,UOB SECURITIES PTE LTD.
UOVBSGSG,UOVBSGSGCMS,UNITED OVERSEAS BANK LTD
UOVBSGSG,UOVBSGSGCSD,UNITED OVERSEAS BANK LTD
UOVBSGSG,UOVBSGSGXXX,UNITED OVERSEAS BANK LTD
UQTPSGS2,UQTPSGS2XXX,UQPAY PTE. LTD.
UTIBSGS1,UTIBSGS1XXX,AXIS BANK LIMITED(FORMERLY UTI BANK
UVMPSGS1,UVMPSGS1XXX,UOB VENTURE MANAGEMENT PTE LTD
